X	Y	Koeff	ignore_this
-3220	-630	50	0
-3220	-610	50	0
-3220	-590	50	0
-3220	-570	50	0
-3220	-550	50	0
-3220	-530	50	0
-3220	-510	50	0
-3220	-490	50	0
-3220	-470	50	0
-3220	-450	50	0
-3220	-430	50	0
-3220	-410	50	0
-3220	-390	50	0
-3220	-370	50	0
-3220	-350	50	0
-3220	-330	50	0
-3220	-310	50	0
-3220	-290	50	0
-3220	-270	50	0
-3220	-250	1	0
-3220	-230	1	0
-3220	-210	1	0
-3220	-190	1	0
-3220	-170	1	0
-3220	-150	1	0
-3220	-130	1	0
-3220	-110	1	0
-3220	-90	1	0
-3220	-70	1	0
-3220	-50	1	0
-3220	-30	1	0
-3220	-10	1	0
-3220	10	1	0
-3220	30	1	0
-3220	50	1	0
-3220	70	1	0
-3220	90	1	0
-3220	110	1	0
-3220	130	1	0
-3220	150	1	0
-3220	170	1	0
-3220	190	1	0
-3220	210	1	0
-3220	230	1	0
-3220	250	1	0
-3220	270	1	0
-3220	290	1	0
-3220	310	1	0
-3220	330	1	0
-3220	350	1	0
-3220	370	1	0
-3220	390	1	0
-3220	410	1	0
-3220	430	1	0
-3220	450	1	0
-3220	470	1	0
-3220	490	1	0
-3220	510	1	0
-3220	530	1	0
-3220	550	1	0
-3220	570	1	0
-3220	590	1	0
-3220	610	1	0
-3220	630	1	0
-3220	650	1	0
-3220	670	1	0
-3220	690	1	0
-3220	710	1	0
-3220	730	1	0
-3220	750	1	0
-3220	770	1	0
-3220	790	1	0
-3220	810	1	0
-3220	830	1	0
-3220	850	1	0
-3220	870	1	0
-3220	890	1	0
-3220	910	1	0
-3220	930	1	0
-3220	950	1	0
-3220	970	1	0
-3220	990	1	0
-3220	1010	1	0
-3220	1030	1	0
-3220	1050	1	0
-3220	1070	1	0
-3220	1090	20	0
-3220	1110	20	0
-3220	1130	20	0
-3220	1150	20	0
-3220	1170	20	0
-3220	1190	20	0
-3220	1210	20	0
-3220	1230	20	0
-3220	1250	20	0
-3220	1270	20	0
-3220	1290	20	0
-3220	1310	1	0
-3220	1330	1	0
-3220	1350	1	0
-3220	1370	1	0
-3220	1390	1	0
-3220	1410	1	0
-3220	1430	1	0
-3220	1450	1	0
-3220	1470	1	0
-3220	1490	1	0
-3220	1510	1	0
-3220	1530	1	0
-3220	1550	1	0
-3220	1570	1	0
-3220	1590	1	0
-3220	1610	1	0
-3220	1630	1	0
-3220	1650	1	0
-3220	1670	1	0
-3220	1690	1	0
-3220	1710	1	0
-3220	1730	1	0
-3220	1750	1	0
-3220	1770	1	0
-3220	1790	1	0
-3220	1810	1	0
-3220	1830	1	0
-3220	1850	1	0
-3220	1870	1	0
-3220	1890	1	0
-3220	1910	1	0
-3220	1930	1	0
-3220	1950	1	0
-3220	1970	1	0
-3220	1990	1	0
-3220	2010	1	0
-3220	2030	1	0
-3220	2050	1	0
-3220	2070	1	0
-3220	2090	1	0
-3220	2110	20	0
-3220	2130	20	0
-3220	2150	20	0
-3220	2170	20	0
-3220	2190	20	0
-3220	2210	20	0
-3220	2230	20	0
-3220	2250	20	0
-3220	2270	20	0
-3220	2290	20	0
-3220	2310	1	0
-3220	2330	1	0
-3220	2350	1	0
-3220	2370	1	0
-3220	2390	1	0
-3220	2410	1	0
-3220	2430	1	0
-3220	2450	1	0
-3220	2470	1	0
-3220	2490	1	0
-3220	2510	1	0
-3220	2530	1	0
-3220	2550	1	0
-3220	2570	1	0
-3220	2590	1	0
-3220	2610	1	0
-3220	2630	1	0
-3220	2650	1	0
-3220	2670	1	0
-3220	2690	1	0
-3220	2710	1	0
-3220	2730	1	0
-3220	2750	1	0
-3220	2770	1	0
-3220	2790	1	0
-3220	2810	1	0
-3220	2830	1	0
-3220	2850	1	0
-3220	2870	1	0
-3220	2890	1	0
-3220	2910	1	0
-3220	2930	1	0
-3220	2950	1	0
-3220	2970	1	0
-3220	2990	1	0
-3220	3010	1	0
-3220	3030	1	0
-3220	3050	1	0
-3220	3070	1	0
-3220	3090	20	0
-3220	3110	20	0
-3220	3130	20	0
-3220	3150	20	0
-3220	3170	20	0
-3220	3190	20	0
-3220	3210	20	0
-3220	3230	20	0
-3220	3250	20	0
-3220	3270	20	0
-3220	3290	1	0
-3220	3310	1	0
-3220	3330	1	0
-3220	3350	2	0
-3220	3370	2	0
-3220	3390	2	0
-3220	3410	2	0
-3220	3430	2	0
-3220	3450	2	0
-3220	3470	2	0
-3220	3490	2	0
-3220	3510	2	0
-3220	3530	2	0
-3220	3550	2	0
-3220	3570	2	0
-3220	3590	2	0
-3220	3610	2	0
-3220	3630	2	0
-3220	3650	2	0
-3220	3670	2	0
-3220	3690	2	0
-3220	3710	2	0
-3220	3730	2	0
-3220	3750	2	0
-3220	3770	2	0
-3220	3790	2	0
-3220	3810	2	0
-3220	3830	2	0
-3220	3850	2	0
-3220	3870	2	0
-3220	3890	2	0
-3220	3910	2	0
-3220	3930	2	0
-3220	3950	2	0
-3220	3970	2	0
-3220	3990	2	0
-3220	4010	2	0
-3220	4030	2	0
-3220	4050	2	0
-3220	4070	2	0
-3220	4090	2	0
-3220	4110	2	0
-3220	4130	2	0
-3220	4150	2	0
-3220	4170	2	0
-3220	4190	2	0
-3220	4210	2	0
-3220	4230	2	0
-3220	4250	2	0
-3220	4270	2	0
-3220	4290	2	0
-3220	4310	2	0
-3220	4330	2	0
-3220	4350	2	0
-3220	4370	2	0
-3220	4390	2	0
-3220	4410	2	0
-3220	4430	2	0
-3220	4450	2	0
-3220	4470	2	0
-3220	4490	2	0
-3220	4510	2	0
-3220	4530	2	0
-3220	4550	2	0
-3220	4570	2	0
-3220	4590	2	0
-3220	4610	2	0
-3220	4630	2	0
-3220	4650	2	0
-3220	4670	2	0
-3220	4690	2	0
-3220	4710	2	0
-3220	4730	2	0
-3220	4750	2	0
-3220	4770	2	0
-3220	4790	2	0
-3220	4810	2	0
-3220	4830	2	0
-3220	4850	2	0
-3220	4870	2	0
-3220	4890	2	0
-3220	4910	2	0
-3220	4930	2	0
-3220	4950	2	0
-3220	4970	2	0
-3220	4990	2	0
-3220	5010	2	0
-3220	5030	2	0
-3220	5050	2	0
-3220	5070	2	0
-3220	5090	2	0
-3220	5110	2	0
-3220	5130	1	0
-3220	5150	1	0
-3220	5170	1	0
-3220	5190	1	0
-3220	5210	1	0
-3220	5230	1	0
-3220	5250	1	0
-3200	-1350	1	0
-3200	-1330	1	0
-3200	-1310	1	0
-3200	-1290	1	0
-3200	-1270	1	0
-3200	-1250	1	0
-3200	-1230	1	0
-3200	-1210	1	0
-3200	-1190	1	0
-3200	-1170	1	0
-3200	-1150	1	0
-3200	-1130	1	0
-3200	-1110	1	0
-3200	-1090	1	0
-3200	-1070	1	0
-3200	-1050	1	0
-3200	-1030	1	0
-3200	-1010	1	0
-3200	-990	1	0
-3200	-970	1	0
-3200	-950	1	0
-3200	-930	1	0
-3200	-910	1	0
-3200	-890	1	0
-3200	-870	1	0
-3200	-850	1	0
-3200	-830	1	0
-3200	-810	1	0
-3200	-790	1	0
-3200	-770	1	0
-3200	-750	1	0
-3200	-730	1	0
-3200	-710	50	0
-3200	-690	50	0
-3200	-670	50	0
-3200	-650	50	0
-3200	-630	50	0
-3200	-610	50	0
-3200	-590	50	0
-3200	-570	50	0
-3200	-550	50	0
-3200	-530	50	0
-3200	-510	50	0
-3200	-490	50	0
-3200	-470	50	0
-3200	-450	50	0
-3200	-430	50	0
-3200	-410	50	0
-3200	-390	50	0
-3200	-370	50	0
-3200	-350	50	0
-3200	-330	50	0
-3200	-310	50	0
-3200	-290	50	0
-3200	-270	50	0
-3200	-250	1	0
-3200	-230	1	0
-3200	-210	1	0
-3200	-190	1	0
-3200	-170	1	0
-3200	-150	1	0
-3200	-130	1	0
-3200	-110	1	0
-3200	-90	1	0
-3200	-70	1	0
-3200	-50	1	0
-3200	-30	1	0
-3200	-10	1	0
-3200	10	1	0
-3200	30	1	0
-3200	50	1	0
-3200	70	1	0
-3200	90	1	0
-3200	110	1	0
-3200	130	1	0
-3200	150	1	0
-3200	170	1	0
-3200	190	1	0
-3200	210	1	0
-3200	230	1	0
-3200	250	1	0
-3200	270	1	0
-3200	290	1	0
-3200	310	1	0
-3200	330	1	0
-3200	350	1	0
-3200	370	1	0
-3200	390	1	0
-3200	410	1	0
-3200	430	1	0
-3200	450	1	0
-3200	470	1	0
-3200	490	1	0
-3200	510	1	0
-3200	530	1	0
-3200	550	1	0
-3200	570	1	0
-3200	590	1	0
-3200	610	1	0
-3200	630	1	0
-3200	650	1	0
-3200	670	1	0
-3200	690	1	0
-3200	710	1	0
-3200	730	1	0
-3200	750	1	0
-3200	770	1	0
-3200	790	1	0
-3200	810	1	0
-3200	830	1	0
-3200	850	1	0
-3200	870	1	0
-3200	890	1	0
-3200	910	1	0
-3200	930	1	0
-3200	950	1	0
-3200	970	1	0
-3200	990	1	0
-3200	1010	1	0
-3200	1030	1	0
-3200	1050	1	0
-3200	1070	1	0
-3200	1090	20	0
-3200	1110	20	0
-3200	1130	20	0
-3200	1150	20	0
-3200	1170	20	0
-3200	1190	20	0
-3200	1210	20	0
-3200	1230	20	0
-3200	1250	20	0
-3200	1270	20	0
-3200	1290	1	0
-3200	1310	1	0
-3200	1330	1	0
-3200	1350	1	0
-3200	1370	1	0
-3200	1390	1	0
-3200	1410	1	0
-3200	1430	1	0
-3200	1450	1	0
-3200	1470	1	0
-3200	1490	1	0
-3200	1510	1	0
-3200	1530	1	0
-3200	1550	1	0
-3200	1570	1	0
-3200	1590	1	0
-3200	1610	1	0
-3200	1630	1	0
-3200	1650	1	0
-3200	1670	1	0
-3200	1690	1	0
-3200	1710	1	0
-3200	1730	1	0
-3200	1750	1	0
-3200	1770	1	0
-3200	1790	1	0
-3200	1810	1	0
-3200	1830	1	0
-3200	1850	1	0
-3200	1870	1	0
-3200	1890	1	0
-3200	1910	1	0
-3200	1930	1	0
-3200	1950	1	0
-3200	1970	1	0
-3200	1990	1	0
-3200	2010	1	0
-3200	2030	1	0
-3200	2050	1	0
-3200	2070	1	0
-3200	2090	1	0
-3200	2110	20	0
-3200	2130	20	0
-3200	2150	20	0
-3200	2170	20	0
-3200	2190	20	0
-3200	2210	20	0
-3200	2230	20	0
-3200	2250	20	0
-3200	2270	20	0
-3200	2290	20	0
-3200	2310	1	0
-3200	2330	1	0
-3200	2350	1	0
-3200	2370	1	0
-3200	2390	1	0
-3200	2410	1	0
-3200	2430	1	0
-3200	2450	1	0
-3200	2470	1	0
-3200	2490	1	0
-3200	2510	1	0
-3200	2530	1	0
-3200	2550	1	0
-3200	2570	1	0
-3200	2590	1	0
-3200	2610	1	0
-3200	2630	1	0
-3200	2650	1	0
-3200	2670	1	0
-3200	2690	1	0
-3200	2710	1	0
-3200	2730	1	0
-3200	2750	1	0
-3200	2770	1	0
-3200	2790	1	0
-3200	2810	1	0
-3200	2830	1	0
-3200	2850	1	0
-3200	2870	1	0
-3200	2890	1	0
-3200	2910	1	0
-3200	2930	1	0
-3200	2950	1	0
-3200	2970	1	0
-3200	2990	1	0
-3200	3010	1	0
-3200	3030	1	0
-3200	3050	1	0
-3200	3070	20	0
-3200	3090	20	0
-3200	3110	20	0
-3200	3130	20	0
-3200	3150	20	0
-3200	3170	20	0
-3200	3190	20	0
-3200	3210	20	0
-3200	3230	20	0
-3200	3250	20	0
-3200	3270	20	0
-3200	3290	1	0
-3200	3310	1	0
-3200	3330	1	0
-3200	3350	2	0
-3200	3370	2	0
-3200	3390	2	0
-3200	3410	2	0
-3200	3430	2	0
-3200	3450	2	0
-3200	3470	2	0
-3200	3490	2	0
-3200	3510	2	0
-3200	3530	2	0
-3200	3550	2	0
-3200	3570	2	0
-3200	3590	2	0
-3200	3610	2	0
-3200	3630	2	0
-3200	3650	2	0
-3200	3670	2	0
-3200	3690	2	0
-3200	3710	2	0
-3200	3730	2	0
-3200	3750	2	0
-3200	3770	2	0
-3200	3790	2	0
-3200	3810	2	0
-3200	3830	2	0
-3200	3850	2	0
-3200	3870	2	0
-3200	3890	2	0
-3200	3910	2	0
-3200	3930	2	0
-3200	3950	2	0
-3200	3970	2	0
-3200	3990	2	0
-3200	4010	2	0
-3200	4030	2	0
-3200	4050	2	0
-3200	4070	2	0
-3200	4090	2	0
-3200	4110	2	0
-3200	4130	2	0
-3200	4150	2	0
-3200	4170	2	0
-3200	4190	2	0
-3200	4210	2	0
-3200	4230	2	0
-3200	4250	2	0
-3200	4270	2	0
-3200	4290	2	0
-3200	4310	2	0
-3200	4330	2	0
-3200	4350	2	0
-3200	4370	2	0
-3200	4390	2	0
-3200	4410	2	0
-3200	4430	2	0
-3200	4450	2	0
-3200	4470	2	0
-3200	4490	2	0
-3200	4510	2	0
-3200	4530	2	0
-3200	4550	2	0
-3200	4570	2	0
-3200	4590	2	0
-3200	4610	2	0
-3200	4630	2	0
-3200	4650	2	0
-3200	4670	2	0
-3200	4690	2	0
-3200	4710	2	0
-3200	4730	2	0
-3200	4750	2	0
-3200	4770	2	0
-3200	4790	2	0
-3200	4810	2	0
-3200	4830	2	0
-3200	4850	2	0
-3200	4870	2	0
-3200	4890	2	0
-3200	4910	2	0
-3200	4930	2	0
-3200	4950	2	0
-3200	4970	2	0
-3200	4990	2	0
-3200	5010	2	0
-3200	5030	2	0
-3200	5050	2	0
-3200	5070	2	0
-3200	5090	2	0
-3200	5110	2	0
-3200	5130	1	0
-3200	5150	1	0
-3200	5170	1	0
-3200	5190	1	0
-3200	5210	1	0
-3200	5230	1	0
-3200	5250	1	0
-3180	-1350	1	0
-3180	-1330	1	0
-3180	-1310	1	0
-3180	-1290	1	0
-3180	-1270	1	0
-3180	-1250	1	0
-3180	-1230	1	0
-3180	-1210	1	0
-3180	-1190	1	0
-3180	-1170	1	0
-3180	-1150	1	0
-3180	-1130	1	0
-3180	-1110	1	0
-3180	-1090	1	0
-3180	-1070	1	0
-3180	-1050	1	0
-3180	-1030	1	0
-3180	-1010	1	0
-3180	-990	1	0
-3180	-970	1	0
-3180	-950	1	0
-3180	-930	1	0
-3180	-910	1	0
-3180	-890	1	0
-3180	-870	1	0
-3180	-850	1	0
-3180	-830	1	0
-3180	-810	1	0
-3180	-790	1	0
-3180	-770	1	0
-3180	-750	1	0
-3180	-730	1	0
-3180	-710	50	0
-3180	-690	50	0
-3180	-670	50	0
-3180	-650	50	0
-3180	-630	50	0
-3180	-610	50	0
-3180	-590	50	0
-3180	-570	50	0
-3180	-550	50	0
-3180	-530	50	0
-3180	-510	50	0
-3180	-490	50	0
-3180	-470	50	0
-3180	-450	50	0
-3180	-430	50	0
-3180	-410	50	0
-3180	-390	50	0
-3180	-370	50	0
-3180	-350	50	0
-3180	-330	50	0
-3180	-310	50	0
-3180	-290	50	0
-3180	-270	50	0
-3180	-250	1	0
-3180	-230	1	0
-3180	-210	1	0
-3180	-190	1	0
-3180	-170	1	0
-3180	-150	1	0
-3180	-130	1	0
-3180	-110	1	0
-3180	-90	1	0
-3180	-70	1	0
-3180	-50	1	0
-3180	-30	1	0
-3180	-10	1	0
-3180	10	1	0
-3180	30	1	0
-3180	50	1	0
-3180	70	1	0
-3180	90	1	0
-3180	110	1	0
-3180	130	1	0
-3180	150	1	0
-3180	170	1	0
-3180	190	1	0
-3180	210	1	0
-3180	230	1	0
-3180	250	1	0
-3180	270	1	0
-3180	290	1	0
-3180	310	1	0
-3180	330	1	0
-3180	350	1	0
-3180	370	1	0
-3180	390	1	0
-3180	410	1	0
-3180	430	1	0
-3180	450	1	0
-3180	470	1	0
-3180	490	1	0
-3180	510	1	0
-3180	530	1	0
-3180	550	1	0
-3180	570	1	0
-3180	590	1	0
-3180	610	1	0
-3180	630	1	0
-3180	650	1	0
-3180	670	1	0
-3180	690	1	0
-3180	710	1	0
-3180	730	1	0
-3180	750	1	0
-3180	770	1	0
-3180	790	1	0
-3180	810	1	0
-3180	830	1	0
-3180	850	1	0
-3180	870	1	0
-3180	890	1	0
-3180	910	1	0
-3180	930	1	0
-3180	950	1	0
-3180	970	1	0
-3180	990	1	0
-3180	1010	1	0
-3180	1030	1	0
-3180	1050	1	0
-3180	1070	1	0
-3180	1090	20	0
-3180	1110	20	0
-3180	1130	20	0
-3180	1150	20	0
-3180	1170	20	0
-3180	1190	20	0
-3180	1210	20	0
-3180	1230	20	0
-3180	1250	20	0
-3180	1270	20	0
-3180	1290	1	0
-3180	1310	1	0
-3180	1330	1	0
-3180	1350	1	0
-3180	1370	1	0
-3180	1390	1	0
-3180	1410	1	0
-3180	1430	1	0
-3180	1450	1	0
-3180	1470	1	0
-3180	1490	1	0
-3180	1510	1	0
-3180	1530	1	0
-3180	1550	1	0
-3180	1570	1	0
-3180	1590	1	0
-3180	1610	1	0
-3180	1630	1	0
-3180	1650	1	0
-3180	1670	1	0
-3180	1690	1	0
-3180	1710	1	0
-3180	1730	1	0
-3180	1750	1	0
-3180	1770	1	0
-3180	1790	1	0
-3180	1810	1	0
-3180	1830	1	0
-3180	1850	1	0
-3180	1870	1	0
-3180	1890	1	0
-3180	1910	1	0
-3180	1930	1	0
-3180	1950	1	0
-3180	1970	1	0
-3180	1990	1	0
-3180	2010	1	0
-3180	2030	1	0
-3180	2050	1	0
-3180	2070	1	0
-3180	2090	1	0
-3180	2110	20	0
-3180	2130	20	0
-3180	2150	20	0
-3180	2170	20	0
-3180	2190	20	0
-3180	2210	20	0
-3180	2230	20	0
-3180	2250	20	0
-3180	2270	20	0
-3180	2290	20	0
-3180	2310	1	0
-3180	2330	1	0
-3180	2350	1	0
-3180	2370	1	0
-3180	2390	1	0
-3180	2410	1	0
-3180	2430	1	0
-3180	2450	1	0
-3180	2470	1	0
-3180	2490	1	0
-3180	2510	1	0
-3180	2530	1	0
-3180	2550	1	0
-3180	2570	1	0
-3180	2590	1	0
-3180	2610	1	0
-3180	2630	1	0
-3180	2650	1	0
-3180	2670	1	0
-3180	2690	1	0
-3180	2710	1	0
-3180	2730	1	0
-3180	2750	1	0
-3180	2770	1	0
-3180	2790	1	0
-3180	2810	1	0
-3180	2830	1	0
-3180	2850	1	0
-3180	2870	1	0
-3180	2890	1	0
-3180	2910	1	0
-3180	2930	1	0
-3180	2950	1	0
-3180	2970	1	0
-3180	2990	1	0
-3180	3010	1	0
-3180	3030	1	0
-3180	3050	1	0
-3180	3070	20	0
-3180	3090	20	0
-3180	3110	20	0
-3180	3130	20	0
-3180	3150	20	0
-3180	3170	20	0
-3180	3190	20	0
-3180	3210	20	0
-3180	3230	20	0
-3180	3250	20	0
-3180	3270	20	0
-3180	3290	1	0
-3180	3310	1	0
-3180	3330	1	0
-3180	3350	2	0
-3180	3370	2	0
-3180	3390	2	0
-3180	3410	2	0
-3180	3430	2	0
-3180	3450	2	0
-3180	3470	2	0
-3180	3490	2	0
-3180	3510	2	0
-3180	3530	2	0
-3180	3550	2	0
-3180	3570	2	0
-3180	3590	2	0
-3180	3610	2	0
-3180	3630	2	0
-3180	3650	2	0
-3180	3670	2	0
-3180	3690	2	0
-3180	3710	2	0
-3180	3730	2	0
-3180	3750	2	0
-3180	3770	2	0
-3180	3790	2	0
-3180	3810	2	0
-3180	3830	2	0
-3180	3850	2	0
-3180	3870	2	0
-3180	3890	2	0
-3180	3910	2	0
-3180	3930	2	0
-3180	3950	2	0
-3180	3970	2	0
-3180	3990	2	0
-3180	4010	2	0
-3180	4030	2	0
-3180	4050	2	0
-3180	4070	2	0
-3180	4090	2	0
-3180	4110	2	0
-3180	4130	2	0
-3180	4150	2	0
-3180	4170	2	0
-3180	4190	2	0
-3180	4210	2	0
-3180	4230	2	0
-3180	4250	2	0
-3180	4270	2	0
-3180	4290	2	0
-3180	4310	2	0
-3180	4330	2	0
-3180	4350	2	0
-3180	4370	2	0
-3180	4390	2	0
-3180	4410	2	0
-3180	4430	2	0
-3180	4450	2	0
-3180	4470	2	0
-3180	4490	2	0
-3180	4510	2	0
-3180	4530	2	0
-3180	4550	2	0
-3180	4570	2	0
-3180	4590	2	0
-3180	4610	2	0
-3180	4630	2	0
-3180	4650	2	0
-3180	4670	2	0
-3180	4690	2	0
-3180	4710	2	0
-3180	4730	2	0
-3180	4750	2	0
-3180	4770	2	0
-3180	4790	2	0
-3180	4810	2	0
-3180	4830	2	0
-3180	4850	2	0
-3180	4870	2	0
-3180	4890	2	0
-3180	4910	2	0
-3180	4930	2	0
-3180	4950	2	0
-3180	4970	2	0
-3180	4990	2	0
-3180	5010	2	0
-3180	5030	2	0
-3180	5050	2	0
-3180	5070	2	0
-3180	5090	2	0
-3180	5110	2	0
-3180	5130	1	0
-3180	5150	1	0
-3180	5170	1	0
-3180	5190	1	0
-3180	5210	1	0
-3180	5230	1	0
-3180	5250	1	0
-3160	-1350	1	0
-3160	-1330	1	0
-3160	-1310	1	0
-3160	-1290	1	0
-3160	-1270	1	0
-3160	-1250	1	0
-3160	-1230	1	0
-3160	-1210	1	0
-3160	-1190	1	0
-3160	-1170	1	0
-3160	-1150	1	0
-3160	-1130	1	0
-3160	-1110	1	0
-3160	-1090	1	0
-3160	-1070	1	0
-3160	-1050	1	0
-3160	-1030	1	0
-3160	-1010	1	0
-3160	-990	1	0
-3160	-970	1	0
-3160	-950	1	0
-3160	-930	1	0
-3160	-910	1	0
-3160	-890	1	0
-3160	-870	1	0
-3160	-850	1	0
-3160	-830	1	0
-3160	-810	1	0
-3160	-790	1	0
-3160	-770	1	0
-3160	-750	1	0
-3160	-730	1	0
-3160	-710	50	0
-3160	-690	50	0
-3160	-670	50	0
-3160	-650	50	0
-3160	-630	50	0
-3160	-610	50	0
-3160	-590	50	0
-3160	-570	50	0
-3160	-550	50	0
-3160	-530	50	0
-3160	-510	50	0
-3160	-490	50	0
-3160	-470	50	0
-3160	-450	50	0
-3160	-430	50	0
-3160	-410	50	0
-3160	-390	50	0
-3160	-370	50	0
-3160	-350	50	0
-3160	-330	50	0
-3160	-310	50	0
-3160	-290	50	0
-3160	-270	50	0
-3160	-250	50	0
-3160	-230	1	0
-3160	-210	1	0
-3160	-190	1	0
-3160	-170	1	0
-3160	-150	1	0
-3160	-130	1	0
-3160	-110	1	0
-3160	-90	1	0
-3160	-70	1	0
-3160	-50	1	0
-3160	-30	1	0
-3160	-10	1	0
-3160	10	1	0
-3160	30	1	0
-3160	50	1	0
-3160	70	1	0
-3160	90	1	0
-3160	110	1	0
-3160	130	1	0
-3160	150	1	0
-3160	170	1	0
-3160	190	1	0
-3160	210	1	0
-3160	230	1	0
-3160	250	1	0
-3160	270	1	0
-3160	290	1	0
-3160	310	1	0
-3160	330	1	0
-3160	350	1	0
-3160	370	1	0
-3160	390	1	0
-3160	410	1	0
-3160	430	1	0
-3160	450	1	0
-3160	470	1	0
-3160	490	1	0
-3160	510	1	0
-3160	530	1	0
-3160	550	1	0
-3160	570	1	0
-3160	590	1	0
-3160	610	1	0
-3160	630	1	0
-3160	650	1	0
-3160	670	1	0
-3160	690	1	0
-3160	710	1	0
-3160	730	1	0
-3160	750	1	0
-3160	770	1	0
-3160	790	1	0
-3160	810	1	0
-3160	830	1	0
-3160	850	1	0
-3160	870	1	0
-3160	890	1	0
-3160	910	1	0
-3160	930	1	0
-3160	950	1	0
-3160	970	1	0
-3160	990	1	0
-3160	1010	1	0
-3160	1030	1	0
-3160	1050	1	0
-3160	1070	20	0
-3160	1090	20	0
-3160	1110	20	0
-3160	1130	20	0
-3160	1150	20	0
-3160	1170	20	0
-3160	1190	20	0
-3160	1210	20	0
-3160	1230	20	0
-3160	1250	20	0
-3160	1270	20	0
-3160	1290	1	0
-3160	1310	1	0
-3160	1330	1	0
-3160	1350	1	0
-3160	1370	1	0
-3160	1390	1	0
-3160	1410	1	0
-3160	1430	1	0
-3160	1450	1	0
-3160	1470	1	0
-3160	1490	1	0
-3160	1510	1	0
-3160	1530	1	0
-3160	1550	1	0
-3160	1570	1	0
-3160	1590	1	0
-3160	1610	1	0
-3160	1630	1	0
-3160	1650	1	0
-3160	1670	1	0
-3160	1690	1	0
-3160	1710	1	0
-3160	1730	1	0
-3160	1750	1	0
-3160	1770	1	0
-3160	1790	1	0
-3160	1810	1	0
-3160	1830	1	0
-3160	1850	1	0
-3160	1870	1	0
-3160	1890	1	0
-3160	1910	1	0
-3160	1930	1	0
-3160	1950	1	0
-3160	1970	1	0
-3160	1990	1	0
-3160	2010	1	0
-3160	2030	1	0
-3160	2050	1	0
-3160	2070	1	0
-3160	2090	1	0
-3160	2110	20	0
-3160	2130	20	0
-3160	2150	20	0
-3160	2170	20	0
-3160	2190	20	0
-3160	2210	20	0
-3160	2230	20	0
-3160	2250	20	0
-3160	2270	20	0
-3160	2290	20	0
-3160	2310	1	0
-3160	2330	1	0
-3160	2350	1	0
-3160	2370	1	0
-3160	2390	1	0
-3160	2410	1	0
-3160	2430	1	0
-3160	2450	1	0
-3160	2470	1	0
-3160	2490	1	0
-3160	2510	1	0
-3160	2530	1	0
-3160	2550	1	0
-3160	2570	1	0
-3160	2590	1	0
-3160	2610	1	0
-3160	2630	1	0
-3160	2650	1	0
-3160	2670	1	0
-3160	2690	1	0
-3160	2710	1	0
-3160	2730	1	0
-3160	2750	1	0
-3160	2770	1	0
-3160	2790	1	0
-3160	2810	1	0
-3160	2830	1	0
-3160	2850	1	0
-3160	2870	1	0
-3160	2890	1	0
-3160	2910	1	0
-3160	2930	1	0
-3160	2950	1	0
-3160	2970	1	0
-3160	2990	1	0
-3160	3010	1	0
-3160	3030	1	0
-3160	3050	1	0
-3160	3070	20	0
-3160	3090	20	0
-3160	3110	20	0
-3160	3130	20	0
-3160	3150	20	0
-3160	3170	20	0
-3160	3190	20	0
-3160	3210	20	0
-3160	3230	20	0
-3160	3250	20	0
-3160	3270	20	0
-3160	3290	1	0
-3160	3310	1	0
-3160	3330	1	0
-3160	3350	2	0
-3160	3370	2	0
-3160	3390	2	0
-3160	3410	2	0
-3160	3430	2	0
-3160	3450	2	0
-3160	3470	2	0
-3160	3490	2	0
-3160	3510	2	0
-3160	3530	2	0
-3160	3550	2	0
-3160	3570	2	0
-3160	3590	2	0
-3160	3610	2	0
-3160	3630	2	0
-3160	3650	2	0
-3160	3670	2	0
-3160	3690	2	0
-3160	3710	2	0
-3160	3730	2	0
-3160	3750	2	0
-3160	3770	2	0
-3160	3790	2	0
-3160	3810	2	0
-3160	3830	2	0
-3160	3850	2	0
-3160	3870	2	0
-3160	3890	2	0
-3160	3910	2	0
-3160	3930	2	0
-3160	3950	2	0
-3160	3970	2	0
-3160	3990	2	0
-3160	4010	2	0
-3160	4030	2	0
-3160	4050	2	0
-3160	4070	2	0
-3160	4090	2	0
-3160	4110	2	0
-3160	4130	2	0
-3160	4150	2	0
-3160	4170	2	0
-3160	4190	2	0
-3160	4210	2	0
-3160	4230	2	0
-3160	4250	2	0
-3160	4270	2	0
-3160	4290	2	0
-3160	4310	2	0
-3160	4330	2	0
-3160	4350	2	0
-3160	4370	2	0
-3160	4390	2	0
-3160	4410	2	0
-3160	4430	2	0
-3160	4450	2	0
-3160	4470	2	0
-3160	4490	2	0
-3160	4510	2	0
-3160	4530	2	0
-3160	4550	2	0
-3160	4570	2	0
-3160	4590	2	0
-3160	4610	2	0
-3160	4630	2	0
-3160	4650	2	0
-3160	4670	2	0
-3160	4690	2	0
-3160	4710	2	0
-3160	4730	2	0
-3160	4750	2	0
-3160	4770	2	0
-3160	4790	2	0
-3160	4810	2	0
-3160	4830	2	0
-3160	4850	2	0
-3160	4870	2	0
-3160	4890	2	0
-3160	4910	2	0
-3160	4930	2	0
-3160	4950	2	0
-3160	4970	2	0
-3160	4990	2	0
-3160	5010	2	0
-3160	5030	2	0
-3160	5050	2	0
-3160	5070	2	0
-3160	5090	2	0
-3160	5110	2	0
-3160	5130	1	0
-3160	5150	1	0
-3160	5170	1	0
